Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-04-23,28.99074363708496,29.15842357874336,28.64867682901839,28.684449368655233,183083600
2015-04-24,29.127120971679688,29.205372969019635,28.8923683911167,29.174072852375026,178103600
2015-04-27,29.656984329223633,29.764301924055168,29.321624521151946,29.580970258143584,387816800
2015-04-28,29.189722061157227,30.079542613117027,28.968386733912773,30.06165975575859,475696000
2015-04-29,28.760456085205078,29.419996337723425,28.6844420165528,29.10028830173846,253544400
2015-04-30,27.980186462402344,28.760456456737618,27.85274980598811,28.760456456737618,332781600
2015-05-01,28.82976531982422,29.09358348682152,28.013724451698632,28.19258199981416,234050400
2015-05-04,28.773866653442383,29.191950806315692,28.67549391158984,28.952725873951017,203953200
2015-05-05,28.12551498413086,28.71798272050096,28.12104256401005,28.65091006451678,197085600
2015-05-06,27.94889259338379,28.337909572634903,27.579996387978927,28.2954301090992,288564000
2015-05-07,28.121767044067383,28.305862844808097,27.843376935354158,28.01175730357507,175763600
2015-05-08,28.65159797668457,28.65159797668457,28.312591761200302,28.440560745305138,222201600
2015-05-11,28.359737396240234,28.638125726459993,28.204826945889373,28.599959929747058,168143200
2015-05-12,28.258712768554688,28.485463734183547,28.022979599425668,28.19809488490279,192640000
2015-05-13,28.290143966674805,28.55506244892396,28.258713105463332,28.321574827886273,138776800
2015-05-14,28.950193405151367,28.950193405151367,28.548327154248955,28.604453936122344,180814000
2015-05-15,28.909786224365234,29.071431643959748,28.784062770393323,28.977139053480816,152832000
2015-05-18,29.22858238220215,29.34757088126234,28.81773394318598,28.82222504476564,203531600
2015-05-19,29.20163345336914,29.38348361460746,29.105093641112017,29.340826727264012,178532800
2015-05-20,29.199399948120117,29.405946119047655,29.037754522923382,29.185930066971608,145819600
2015-05-21,29.497989654541016,29.55187259530724,29.14775910382733,29.20164204459355,158921600
2015-05-22,29.75617027282715,29.852710109615263,29.500232309437745,29.545136471128906,182384000
2015-05-26,29.100610733032227,29.839241049192655,28.988357177140937,29.76964439265312,282790400
2015-05-27,29.643917083740234,29.69330892164129,29.197150130507886,29.2622556846284,183332800
2015-05-28,29.585548400878906,29.62371420071182,29.432885201547247,29.603509381807363,122933200
2015-05-29,29.24878692626953,29.511459842052865,29.16347312559047,29.462068002260434,203538000
2015-06-01,29.307147979736328,29.497980337179524,29.197141720765735,29.248777381623473,128451200
2015-06-02,29.17694854736328,29.33410285551241,29.033264119097367,29.15449646375327,134670400
2015-06-03,29.212860107421875,29.396957557071254,29.163468275843076,29.334095848826628,123934000
2015-06-04,29.042238235473633,29.316137168158033,28.94121072685873,29.09163007092206,153800400
2015-06-05,28.88283920288086,29.116328522723116,28.81773364632694,29.0736716224227,142507200
2015-06-08,28.6920108795166,29.008566743736854,28.47423869709899,28.938966658316396,210699200
2015-06-09,28.606693267822266,28.75486877079605,28.20258152970438,28.445047887433837,224301600
2015-06-10,28.934476852416992,29.037748202549,28.703233094960424,28.71894852383094,156349200
2015-06-11,28.86936378479004,29.226329209802053,28.844667869654902,29.001822136103012,141563600
2015-06-12,28.550567626953125,28.810996686317967,28.537097749004342,28.77956582920197,147544800
2015-06-15,28.494443893432617,28.566286104917264,28.22279047772963,28.310348119449873,175955600
2015-06-16,28.647106170654297,28.7032329467382,28.370963391519318,28.519137189697126,125976400
2015-06-17,28.579757690429688,28.709970521128223,28.45403253572108,28.67405027182107,131672400
2015-06-18,28.7099666595459,28.806504778800992,28.561792867696923,28.564038418243282,141628800
2015-06-19,28.4226016998291,28.696500666553327,28.377700959942988,28.671804745759935,218867600
2015-06-22,28.649349212646484,28.75037671560984,28.53036073182423,28.622407745858133,136157200
2015-06-23,28.519136428833008,28.64935095695845,28.485460021510466,28.620165650800633,121075600
2015-06-24,28.761608123779297,29.141025715820344,28.539346548059523,28.55955136728248,221123600
2015-06-25,28.62466049194336,29.006321946694513,28.62466049194336,28.929990340885706,127752400
2015-06-26,28.45627784729004,28.734666200279953,28.402396617355667,28.662823989416317,176267200
2015-06-29,27.957868576049805,28.393412893288396,27.946644248887367,28.166660245227217,196645600
2015-06-30,28.159927368164062,28.314837824885586,28.031958381740775,28.191358227085335,177482800
2015-07-01,28.4226016998291,28.498935013059615,28.28565221646699,28.489954522511706,120955200
2015-07-02,28.386676788330078,28.44280356039631,28.236255737424184,28.384431237848545,108844000
2015-07-06,28.28789520263672,28.33953259039221,28.029711689565808,28.049918219679967,112241600
2015-07-07,28.218297958374023,28.321571018872845,27.78724302443354,28.263198693250644,187787200
2015-07-08,27.517841339111328,27.98257107163973,27.511106398660047,27.94665081828168,243046400
2015-07-09,26.95656394958496,27.852346683380098,26.765733281783415,27.80520040400699,314380000
2015-07-10,27.67723846435547,27.80520745879473,27.212508777933586,27.376399735020648,245418000
2015-07-13,28.21156120300293,28.234011568995754,27.910720817569047,28.070120642827177,165762000
2015-07-14,28.200332641601562,28.370958491023465,28.07236368274838,28.29687074830505,127072400
2015-07-15,28.47199058532715,28.546078340015207,28.193602258659197,28.225033115886873,134596800
2015-07-16,28.851409912109375,28.86488321744206,28.590982533175076,28.678540176449438,144889600
2015-07-17,29.100610733032227,29.100610733032227,28.80650696471011,28.979378399980565,184658800
2015-07-20,29.65064811706543,29.85270309436739,29.34307112515168,29.403688988624577,235600800
2015-07-21,29.35430145263672,29.84148141747718,29.2577650501334,29.82576770284685,307025600
2015-07-22,28.11277961730957,28.175641331881952,27.38762092339933,27.38762092339933,461802400
2015-07-23,28.09930992126465,28.532606987066558,28.076857840612032,28.332795801801797,203998000
2015-07-24,27.95113754272461,28.229525902908602,27.81643360798097,28.135233319873397,168649200
2015-07-27,27.562734603881836,27.751321449606053,27.41680636609725,27.634576803954594,177822000
2015-07-28,27.69968605041504,27.81867625508578,27.51334645468276,27.69968605041504,134472400
2015-07-29,27.612125396728516,27.726624487571605,27.450480024444882,27.648047351837366,148046800
2015-07-30,27.472932815551758,27.517833547749596,27.32475731616324,27.46170677607573,134513200
2015-07-31,27.232711791992188,27.533550482462207,27.145154160416393,27.52456999296043,171540000
2015-08-03,26.590621948242188,27.51783567121762,26.3840741107753,27.27761313843035,279904000
2015-08-04,25.73749351501465,26.424484685108627,25.425428786582863,26.361622971878226,496554400
2015-08-05,25.908123016357422,26.36611776483333,25.167248805882448,25.358079522867378,397250400
2015-08-06,25.964502334594727,26.27346993956854,25.736724992839505,26.15394284089159,211612000
2015-08-07,26.05245590209961,26.217088700035536,25.822422848637153,25.840465129075227,154681600
2015-08-10,26.999656677246094,27.06054722679899,26.280236615106542,26.280236615106542,219806400
2015-08-11,25.594640731811523,26.652345637782208,25.558557895853,26.568901391180688,388331200
2015-08-12,25.989299774169922,26.029894029440435,24.72411415894577,25.378131951368108,404870000
2015-08-13,25.96901512145996,26.250919320085,25.831445734882408,26.169730773232455,194143200
2015-08-14,26.151687622070312,26.23062045093959,25.711917775079613,25.781829463420028,171718000
2015-08-17,26.42231559753418,26.53282155344022,26.047946023598247,26.169728834856688,163538800
2015-08-18,26.273466110229492,26.48545857621936,26.162960168016326,26.25767954705618,138242800
2015-08-19,25.93743324279785,26.277972161070863,25.863010146510597,26.183252795217683,193146000
2015-08-20,25.40520477294922,25.7885937653902,25.175170000999394,25.72770322023086,274006400
2015-08-21,23.851348876953125,25.236062044395617,23.826541171949554,24.904542459899258,513102000
2015-08-24,23.255966186523438,24.53693875749235,20.74814616149797,21.395398731823892,648825200
2015-08-25,23.395788192749023,25.057895642042027,23.341663078973355,25.057895642042027,414406400
2015-08-26,24.737653732299805,24.782757708441796,23.691225656226788,24.151291718815553,387098400
2015-08-27,25.46609115600586,25.53825854469192,24.812073228197402,25.310481245761512,338464400
2015-08-28,25.549537658691406,25.554047368118045,25.154871840513433,25.296950915639194,212657600
2015-08-31,25.43001365661621,25.829189232641507,25.258615427303933,25.26538085256776,224917200
2015-09-01,24.29337501525879,25.231551236382963,24.212186473354915,24.84139681280666,307383600
2015-09-02,25.33529281616211,25.33529281616211,24.611363054760677,24.859440121171744,247555200
2015-09-03,24.891008377075195,25.43451866017955,24.816585271731142,25.369116693720198,212935600
2015-09-04,24.642932891845703,24.909050483372596,24.47153640419588,24.575276926912274,199985200
2015-09-08,25.32852554321289,25.384906377719627,24.879734582309084,25.202233024511884,219374400
2015-09-09,24.84139633178711,25.71417055944383,24.75569636109994,25.65553572967597,340043200
2015-09-10,25.387155532836914,25.54727685498797,24.785008788845044,24.868451301165322,251571200
2015-09-11,25.75701332092285,25.75701332092285,25.20448197920188,25.211247402230992,199662000
2015-09-14,26.00509262084961,26.361419867641985,25.903607818439557,26.291508191342007,233453600
2015-09-15,26.22385025024414,26.280231077827434,25.804376755375937,26.14491743574879,173364800
2015-09-16,26.253170013427734,26.282487425058154,26.034412121844227,26.2170854570152,148694000
2015-09-17,25.69161605834961,26.271210918696955,25.646512082843397,26.084027871800433,256450400
2015-09-18,25.585615158081055,25.777311320545408,25.229289687097403,25.305966775598296,297141200
2015-09-21,25.982545852661133,26.01863041581005,25.632985680341015,25.635239675082815,200888000
2015-09-22,25.574344635009766,25.750252547956954,25.375883013751302,25.569833205104963,201384800
2015-09-23,25.78182029724121,25.872029949851093,25.551787317661717,25.62620868950431,143026800
2015-09-24,25.935178756713867,26.04794040348219,25.342053114130724,25.540512993024745,200878000
2015-09-25,25.869773864746094,26.31631069243441,25.714162259238563,26.259929875436725,224607600
2015-09-28,25.35784149169922,25.838205521912343,25.35784149169922,25.67582846364134,208436000
2015-09-29,24.595571517944336,25.599151274909214,24.324944235507907,25.445795356033557,293461600
2015-09-30,24.875225067138672,25.154873526709107,24.52115349249179,24.84590593177772,265892000
2015-10-01,24.71284294128418,24.721864079506634,24.200904100948506,24.597825579705606,255716400
2015-10-02,24.893264770507812,25.035345570877453,24.255035048512177,24.358775574775095,232079200
2015-10-05,24.983469009399414,25.116528641052398,24.597824402035435,24.780497710627294,208258800
2015-10-06,25.103004455566406,25.199979568435673,24.755698277397556,24.949648503136093,192787200
2015-10-07,24.983469009399414,25.206736577745694,24.67450321295206,25.19997115455431,187062400
2015-10-08,24.694801330566406,24.850412958037943,24.403876067322603,24.850412958037943,247918400
2015-10-09,25.28567123413086,25.32175406487371,24.692543895726626,24.807561252393796,211064400
2015-10-12,25.168399810791016,25.42775194862327,25.132316977685587,25.423242239712426,121868800
2015-10-13,25.211252212524414,25.360096709382525,24.960921189047856,24.992494316278556,132197200
2015-10-14,24.85492706298828,25.15036208741455,24.708336548055346,25.098492682820865,177849600
2015-10-15,25.227041244506836,25.281166364968772,24.918073645682114,25.01730446703446,150694000
2015-10-16,25.042110443115234,25.258612630619197,24.92709306454529,25.208997223369163,156930400
2015-10-19,25.197723388671875,25.202233098378763,24.832374960579042,24.98798661486782,119036800
2015-10-20,25.657793045043945,25.748002737155492,24.99249979185897,25.109771187179245,195871200
2015-10-21,25.65553092956543,26.06598326417814,25.641998361637697,25.709656039457705,167180800
2015-10-22,26.047945022583008,26.047945022583008,25.73221201152131,25.784083135299802,166616400
2015-10-23,26.855314254760742,26.889143092972276,26.235125196438673,26.318567714006775,237467600
2015-10-26,25.99832534790039,26.641066398870343,25.917136823503533,26.629791266407903,265335200
2015-10-27,25.833698272705078,26.282489219945134,25.707404037242664,26.02539276007041,279537600
2015-10-28,26.898162841796875,26.904929986007453,26.17423326582347,26.370439153381316,342205600
2015-10-29,27.182327270507812,27.218411829970066,26.672644052045726,26.769619154842406,204909200
2015-10-30,26.95003890991211,27.33793932684136,26.93876205476159,27.28606820199809,197461200
2015-11-02,27.32891082763672,27.36950508639813,26.97483935089787,27.24321260163199,128813200
2015-11-03,27.642396926879883,27.849877995830745,27.22066764317198,27.240965639377286,182076000
2015-11-04,27.513843536376953,27.924295887521605,27.428145298878636,27.76868425463169,179544400
2015-11-05,27.38701057434082,27.787896502727854,27.21940943617565,27.597645114348037,158210800
2015-11-06,27.418716430664062,27.58858292444988,27.31906259599689,27.430041554771652,132169200
2015-11-09,27.3077449798584,27.588590509634418,27.1899716054271,27.39607544267482,135485600
2015-11-10,26.44708251953125,26.74151849601394,26.286275763381063,26.476527153962422,236511600
2015-11-11,26.297597885131836,26.594297470398494,26.093757749922514,26.35648541929704,180872000
2015-11-12,26.209272384643555,26.458409606617366,26.193418244917176,26.331576488806327,130102400
2015-11-13,25.443737030029297,26.175296213748187,25.42788289182964,26.09149478156631,183249600
2015-11-16,25.860477447509766,25.874066215304232,25.14024337888764,25.226308454871752,152426800
2015-11-17,25.74950408935547,26.057528898272345,25.6657026377626,26.028084257673083,110467600
2015-11-18,26.564857482910156,26.610154527718752,26.159442538378705,26.218330079007075,186698800
2015-11-19,26.902320861816406,27.122015123004235,26.444814561176198,26.644123945855984,173183200
2015-11-20,27.020099639892578,27.16052151260104,26.91817869927972,26.997449389997637,137148400
2015-11-23,26.669042587280273,27.11749094268596,26.576181397252792,27.013304627250218,129930000
2015-11-24,26.924972534179688,27.031422485818617,26.526353718132377,26.573916131593542,171212800
2015-11-25,26.732458114624023,27.00424556222889,26.707544222060957,26.99971482105117,85553200
2015-11-27,26.682628631591797,26.818523210732533,26.635066220081082,26.791343949310114,52185600
2015-11-30,26.793609619140625,27.045012174200203,26.66904016286016,26.723396958341013,156721200
2015-12-01,26.576181411743164,26.909120054457905,26.467467810839285,26.895531286337803,139409600
2015-12-02,26.336105346679688,26.750580075895574,26.290808298578423,26.576182811965303,133546400
2015-12-03,26.091495513916016,26.451613417375405,25.869537572890803,26.397256617446796,166278000
2015-12-04,26.958948135375977,27.008775922988175,26.071112897107064,26.111880929883267,231108000
2015-12-07,26.78908348083496,27.14693604584027,26.682633514082728,26.94762660951953,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.186616897583008,26.655448308228152,26.064312825940206,26.644123185161323,185445600
2015-12-10,26.31119155883789,26.48558882347742,26.161709917118493,26.281748650249487,116850800
2015-12-11,25.633991241455078,26.134531063174844,25.559249555431837,26.089234014175602,187544800
2015-12-14,25.47545051574707,25.520747565944305,24.866195341155546,25.407503212479515,257274800
2015-12-15,25.024734497070312,25.547924538104944,24.993026219185978,25.35314412940314,213292400
2015-12-16,25.217243194580078,25.364461149439652,24.641963595911598,25.15609202488484,224954000
2015-12-17,24.682737350463867,25.423354581070434,24.682737350463867,25.371261423848527,179091200
2015-12-18,24.01460075378418,24.805045970184104,23.964772954657935,24.666889428932176,385813200
2015-12-21,24.309030532836914,24.318090287428422,23.91040997066801,24.297705407604653,190362400
2015-12-22,24.286378860473633,24.39735781587586,24.10971626080906,24.324881516515244,131157600
2015-12-23,24.59893226623535,24.65328905807525,24.27958244223704,24.29543657852248,130629600
2015-12-24,24.467573165893555,24.68726747401853,24.4494536557866,24.68726747401853,54281600
2015-12-28,24.193527221679688,24.390573048233723,24.048574565814178,24.36792279177752,106816800
2015-12-29,24.628379821777344,24.78465757181185,24.202581703967166,24.2252302275154,123724800
2015-12-30,24.306760787963867,24.619314489252176,24.27505251658554,24.592136958340006,100855200
2015-12-31,23.84019660949707,24.241080773590475,23.74054104709068,24.236551760740788,163649200
2016-01-04,23.86058807373047,23.865118816130263,23.101851151126105,23.240009418797065,270597600
2016-01-05,23.262653350830078,23.973827705559987,23.194707780004656,23.951179181951513,223164000
2016-01-06,22.80740737915039,23.185644754746907,22.61942310453988,22.775699104976507,273829600
2016-01-07,21.844833374023438,22.678311819088183,21.840304360548615,22.349903911059002,324377600
2016-01-08,21.960346221923828,22.44729731858,21.915049168827736,22.320464187533485,283192000
2016-01-11,22.315935134887695,22.435973889854612,22.046412983037637,22.41559073280979,198957600
2016-01-12,22.63981056213379,22.80514807575993,22.386142592506673,22.773439795553003,196616800
2016-01-13,22.05773162841797,22.918389273229003,22.037348477363725,22.721343506514145,249758400
2016-01-14,22.540145874023438,22.75757646185009,21.684019198350782,22.186824192754337,252680400
2016-01-15,21.99884796142578,22.130211829020986,21.59796370173142,21.788213390272,319335600
2016-01-19,21.892393112182617,22.343105028957808,21.629665456271873,22.288748238344667,212350800
2016-01-20,21.921844482421875,22.238929051439037,21.15857683682715,21.539077974053367,289337600
2016-01-21,21.81085777282715,22.168708527990468,21.50283306936589,21.982987903371583,208646000
2016-01-22,22.970481872558594,22.97954162725782,22.279692424464965,22.338578238052648,263202000
2016-01-25,22.52203369140625,22.995394177943087,22.4699405374761,22.993128807431845,207178000
2016-01-26,22.646596908569336,22.84817164461145,22.211739167532713,22.633008144152896,300308000
2016-01-27,21.1585693359375,21.885597697405487,21.140449829166464,21.751970222904447,533478800
2016-01-28,21.310321807861328,21.40771202188437,20.92529169361491,21.242376231920517,222715200
2016-01-29,22.04640769958496,22.04640769958496,21.369207017383047,21.468862591422543,257666000
2016-02-01,21.840303421020508,21.903719974769402,21.60702035774215,21.849363175551993,163774000
2016-02-02,21.398653030395508,21.751974847695823,21.353354253836724,21.61155123232105,149428800
2016-02-03,21.822179794311523,21.933158742431374,21.308051349454477,21.516420480446776,183857200
2016-02-04,21.99753761291504,22.163772359864883,21.676456440517143,21.82902693901365,185886800
2016-02-05,21.410011291503906,22.070392780881726,21.334865792291684,21.979305379355875,185672400
2016-02-08,21.635459899902344,21.792583936853898,21.186855737656693,21.207349497427153,216085600
2016-02-09,21.630903244018555,21.847236095501568,21.38952304458197,21.47150155332423,177324800
2016-02-10,21.46693992614746,21.940593007122846,21.42822834653299,21.842674358049546,169374400
2016-02-11,21.337146759033203,21.56941977467014,21.084379985318467,21.357642254459094,200298800
2016-02-12,21.403188705444336,21.519325232841023,21.180026305574412,21.448733293319695,161405600
2016-02-16,22.006629943847656,22.054450434014502,21.544363468220652,21.637726785970916,196231600
2016-02-17,22.34365463256836,22.36414838548047,21.895050620450537,22.013463024420584,179452800
2016-02-18,21.920103073120117,22.518999910825947,21.881389749414147,22.507613332556907,156084000
2016-02-19,21.870004653930664,22.03396164994801,21.81535290104085,21.860895738891045,141496800
2016-02-22,22.061290740966797,22.065846068003687,21.84268195159809,21.931491717986997,137123200
2016-02-23,21.562583923339844,21.97475229647267,21.530703592674747,21.95198087990442,127770400
2016-02-24,21.883670806884766,21.947431485446195,21.250615873527433,21.400910390720682,145022800
2016-02-25,22.033958435058594,22.033958435058594,21.690104326211962,21.872279125728127,110330800
2016-02-26,22.068115234375,22.32088019245419,21.992968003335147,22.134151814849055,115964400
2016-02-29,22.018022537231445,22.36870796498274,22.008913621755674,22.056734124992488,140865200
2016-03-01,22.892454147338867,22.947105894663217,22.184252145596368,22.236627967403507,201628400
2016-03-02,22.942550659179688,22.974430987609104,22.68978395709819,22.88789891577892,132678400
2016-03-03,23.11334228515625,23.161162784850692,22.87423804933618,22.903842456776445,147822800
2016-03-04,23.45720100402832,23.625711617299032,23.0837441111861,23.31146181352151,184220400
2016-03-07,23.197599411010742,23.416208163303928,22.990375499682493,23.316011833664078,143315600
2016-03-08,23.006311416625977,23.1725460476041,22.862849938066372,22.94938201027489,126247600
2016-03-09,23.026811599731445,23.131561520286198,22.833250188807355,23.070076775980347,108806800
2016-03-10,23.03819465637207,23.281852476850176,22.805923413542068,23.092848144265574,134054400
2016-03-11,23.286407470703125,23.29096105928872,23.11334156953787,23.281852144769726,109632800
2016-03-14,23.345609664916992,23.434421135179274,23.177099112379782,23.2067035149164,100304400
2016-03-15,23.814714431762695,23.95134468678765,23.6484797676279,23.673528850406402,160270800
2016-03-16,24.13123893737793,24.20866210216949,23.816987477735683,23.821542803516213,153214000
2016-03-17,24.092533111572266,24.245103552067537,23.901249342083435,24.028770696843882,137682800
2016-03-18,24.119861602783203,24.251938303465224,23.953628632397564,24.215502632650153,176820800
2016-03-21,24.117576599121094,24.51380481468844,23.94223303967817,24.12213018758492,142010800
2016-03-22,24.30202865600586,24.43182765112474,23.95817450715317,23.96728342192353,129777600
2016-03-23,24.167675018310547,24.381730178098024,24.11530092858461,24.247377590468282,102814000
2016-03-24,24.06292152404785,24.194998166295534,23.885302050779142,24.017378693026824,104532000
2016-03-28,23.953624725341797,24.18134241874792,23.9240203132962,24.138075501049357,77645600
2016-03-29,24.520633697509766,24.54568277501059,23.88302365860301,23.88530132128879,124760400
2016-03-30,24.948745727539062,25.144583049840158,24.73013698720599,24.741523564895896,182404400
2016-03-31,24.818944931030273,25.026168815970237,24.79389585181011,24.985179571550667,103553600
2016-04-01,25.04667091369629,25.0489485772972,24.63905599654757,24.771132687827816,103496000
2016-04-04,25.303985595703125,25.547643408842188,25.110424205602452,25.14458220017009,149424800
2016-04-05,25.005680084228516,25.21518168863977,24.916870320205078,24.937365816628734,106314800
2016-04-06,25.26755142211914,25.27210674824783,24.86676785284038,25.101318502727366,105616400
2016-04-07,24.71647834777832,25.144586980688242,24.62083733468378,25.037559388123736,127207600
2016-04-08,24.743803024291992,24.996568041349736,24.632220114343127,24.800732442178898,94326800
2016-04-11,24.825782775878906,25.187854820641874,24.782517594473795,24.814397933339947,117630000
2016-04-12,25.149137496948242,25.162799999820386,24.743800363162073,24.898646695307107,108929200
2016-04-13,25.513490676879883,25.581804942758396,25.23112122241614,25.23112122241614,133029200
2016-04-14,25.52714729309082,25.593185617681044,25.351805473373673,25.4178437979639,101895600
